"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBE2L6",0.437717284834698,-0.356148783713932,0.269,0.289,1
"RELA",0.437857153444277,-0.30174494462381,0.202,0.216,1
"SLC17A9",0.437874870582603,-0.645855909588674,0.028,0.025,1
"ROCK2",0.43828738695152,-0.405356642690128,0.119,0.126,1
"DAZAP1",0.438996394322732,-0.346005848504347,0.198,0.204,1
"STEAP2",0.439092228921186,-0.864677581130359,0.083,0.094,1
"AKAP2",0.43913830602247,-0.477000625491097,0.008,0.01,1
"RARB",0.440230282345741,-0.269221020391679,0.025,0.023,1
"BX537318.1",0.44117930063565,0.398872460345276,0.024,0.023,1
"LINC02076",0.441300846711534,0.441801351750089,0.02,0.016,1
"PDLIM2",0.441525905132522,-0.619058065194103,0.075,0.089,1
"TSR3",0.442947172960561,-0.302507753107805,0.098,0.106,1
"ARHGAP1",0.4429711378542,-0.298282195223936,0.172,0.185,1
"GSDMD",0.443069237236266,-0.332227976028767,0.275,0.282,1
"PIEZO1",0.443113244146352,-0.463946389815657,0.13,0.127,1
"CNOT11",0.44332941306818,-0.351158383472229,0.103,0.111,1
"BMP7",0.443673247366309,0.432877821613161,0.031,0.027,1
"FAM57B",0.444094522463858,0.486909055392172,0.01,0.011,1
"ANAPC7",0.444209021642495,-0.316658147142455,0.124,0.131,1
"PRKAR2A-AS1",0.444257671691937,-0.547396230795158,0.008,0.01,1
"MMP15",0.444371653498665,-0.761343825098592,0.031,0.038,1
"OLFML3",0.444579224743472,-0.768175314767812,0.026,0.019,1
"AC004846.1",0.44462221258172,0.552472275497571,0.022,0.017,1
"NLRX1",0.445026928528769,-0.380844036160096,0.044,0.043,1
"BRAT1",0.445289924267055,-0.363181400971698,0.171,0.18,1
"ZNF496",0.446634545948897,-0.320159468005588,0.079,0.088,1
"SUGP2",0.447450152251252,-0.387865252081546,0.159,0.165,1
"CD79B",0.448141547912519,-0.699111260952368,0.03,0.022,1
"ARHGEF11",0.448143946414809,-0.283909135306532,0.044,0.042,1
"AC092835.1",0.448515288282998,-0.353064950793355,0.01,0.013,1
"MEN1",0.448728798544175,-0.37023314827769,0.079,0.089,1
"C17orf53",0.449022079944236,-0.318309566339069,0.012,0.013,1
"BAIAP3",0.449732792131385,-0.623692668439638,0.024,0.024,1
"SCN8A",0.45075823149332,-0.40373699357384,0.013,0.013,1
"DDX60L",0.450907531440488,-1.03633660708188,0.042,0.054,1
"YPEL1",0.451417314172036,-0.3897535732018,0.024,0.028,1
"TMEM184A",0.45202641208608,-0.379722873537754,0.088,0.087,1
"UGT2B15",0.452035731630278,1.01301402280751,0.011,0.009,1
"SH3TC1",0.452283471242176,-0.555751371739302,0.03,0.029,1
"SIKE1",0.45239088325196,-0.300029388628959,0.158,0.171,1
"NXPH3",0.452740883085291,0.270739482201217,0.012,0.008,1
"MMS22L",0.45294188470409,-0.318638995028525,0.041,0.043,1
"GM2A",0.453403096802623,-0.328641298948809,0.095,0.1,1
"PDLIM5",0.453511749180115,-0.326761912169647,0.277,0.283,1
"ST6GALNAC3",0.453649098869848,0.811170974020965,0.017,0.008,1
"RAD1",0.453858832294469,-0.260105700300544,0.13,0.14,1
"TK1",0.453869877752087,-0.293993549792681,0.088,0.096,1
"TMX3",0.453982047619674,-0.325288368172478,0.088,0.092,1
"BCL11B",0.454624645999492,-1.04057480247341,0.012,0.016,1
"SLC35G1",0.455397582022947,-0.545781326986091,0.014,0.017,1
"ANKRD34A",0.456176171793574,0.450019233906358,0.012,0.01,1
"FYTTD1",0.456463044816594,-0.26738297002648,0.242,0.256,1
"PTBP2",0.456906281185307,-0.278460584397715,0.072,0.068,1
"RBM5",0.457362706484054,-0.42007233230281,0.184,0.186,1
"AC009119.1",0.457366030311992,0.283189716234825,0.025,0.022,1
"SLITRK6",0.45753116572076,-0.809881431261334,0.052,0.057,1
"NUP133",0.457887636070489,-0.332273176117679,0.137,0.144,1
"PRKCA",0.45792358348332,-0.256890102805778,0.029,0.027,1
"ZNF18",0.457998359507147,-0.30129614275384,0.031,0.03,1
"GCLM",0.458427710950568,-0.319291595091604,0.103,0.104,1
"GDPD3",0.458853048588967,-0.450258017281089,0.023,0.024,1
"NEK7",0.459897598405582,-0.347933400144861,0.144,0.148,1
"SPOCK1",0.460220702754034,-0.856594336762015,0.016,0.016,1
"MAP3K3",0.460243225507692,-0.57703418512569,0.049,0.052,1
"ABCF3",0.460510299804342,-0.326419873794777,0.132,0.138,1
"EDRF1",0.460833355087801,-0.47805980229955,0.081,0.084,1
"LINC01252",0.461128735292169,-0.531552382713092,0.009,0.011,1
"SHISA2",0.461392625272797,-0.697310486310953,0.027,0.032,1
"WDR59",0.461843229966445,-0.303960779525301,0.09,0.093,1
"TMEM161A",0.462663248906964,-0.301810928363703,0.13,0.133,1
"GTSF1",0.463056155402946,-1.03139926622588,0.012,0.014,1
"NUDT7",0.463277577258457,0.287779146889098,0.051,0.05,1
"RALGAPA1",0.464161988009211,-0.283381369396918,0.189,0.187,1
"RTN3",0.464207799907749,-0.276074034749745,0.34,0.352,1
"SLC35D1",0.4642169355579,-0.44197428001322,0.04,0.042,1
"DEGS1",0.464359081864567,-0.364449761135285,0.192,0.199,1
"GDF11",0.464379694078408,-0.743468455245639,0.016,0.024,1
"SNX30",0.464529488562053,-0.426776049041647,0.036,0.036,1
"DHFR2",0.464567345992966,-0.266842757546352,0.034,0.036,1
"RORA-AS1",0.465235437252993,-0.388310671566758,0.01,0.01,1
"EPHX4",0.465381046419587,-0.255008932767151,0.013,0.015,1
"LRRC4C",0.465460931849692,-0.322755866259154,0.028,0.027,1
"SPAG5",0.465575619254116,-0.456486885605675,0.024,0.028,1
"GZMM",0.466775925488599,-0.891121355044556,0.012,0.012,1
"NDUFB8",0.467047673504298,-0.327024350387926,0.06,0.061,1
"ATG13",0.467159746671958,-0.261595074930178,0.131,0.138,1
"MGAT1",0.467229305436066,-0.277925662314829,0.192,0.189,1
"QTRT2",0.467841504370528,-0.355383438418884,0.079,0.089,1
"PSMA3-AS1",0.46786570292513,-0.343850375010694,0.161,0.169,1
"PHKA2",0.468002855046026,-0.520139711658754,0.075,0.074,1
"HIST2H2AC",0.469889038315595,-0.987979496784799,0.033,0.039,1
"KLF7",0.470125735694114,-0.41472388340985,0.055,0.061,1
"AQP1",0.472104521695761,-0.321085082282689,0.028,0.025,1
"LINC00926",0.472331815172368,-0.991596145330941,0.016,0.014,1
"UBXN7",0.472383774903704,-0.275683398962204,0.123,0.137,1
"CSE1L",0.472874905408809,-0.250712608137626,0.167,0.175,1
"MACC1",0.473491584985136,-0.430936941057584,0.075,0.079,1
"RASIP1",0.473609274991019,-0.262928628612351,0.052,0.047,1
"MIA2",0.475175195950699,-0.269605487247248,0.105,0.112,1
"SGSM1",0.475279192166106,-0.337937040989043,0.011,0.013,1
"MYT1",0.475492721689611,0.488979485387756,0.012,0.014,1
"NSMF",0.475598097115407,-0.636988712306667,0.073,0.085,1
"ANKRD26",0.475668449978364,-0.29002847206114,0.123,0.122,1
"AC005288.1",0.475884567527966,0.734147400988165,0.022,0.017,1
"VDR",0.476507436987941,-0.283981853333632,0.056,0.06,1
"GOLGA1",0.477112289804761,-0.295404555948455,0.083,0.089,1
"THOC1",0.477477684237247,-0.287890738160146,0.103,0.108,1
"TMOD1",0.477935983837612,-0.303938245548827,0.01,0.012,1
"ICAM3",0.47826578869672,-0.402639869956125,0.12,0.117,1
"BLVRB",0.47842337400005,-0.289052533296751,0.389,0.398,1
"RETREG3",0.478758081569931,-0.441746560449557,0.144,0.144,1
"SRP19",0.479142796961494,-0.337867764551709,0.106,0.108,1
"LINC01348",0.480161064244986,-0.329211443286345,0.009,0.011,1
"BTBD19",0.480415397287198,-0.650787930953351,0.011,0.009,1
"CDC42SE2",0.482225409301857,-0.266834253466916,0.121,0.125,1
"SUGP1",0.482770375413624,-0.292139059212847,0.088,0.09,1
"RALGAPB",0.482930813456865,-0.253871874289527,0.154,0.164,1
"SNHG28",0.483322761377565,0.373376549975029,0.011,0.009,1
"ATP8A2",0.48404002073831,-0.623249086504704,0.01,0.01,1
"SLC44A4",0.484546455523902,-0.313002404313202,0.165,0.169,1
"SAP25",0.484745286918924,-0.855578168782635,0.022,0.028,1
"AASDH",0.484884572043472,-0.344820597893358,0.086,0.091,1
"HEATR3",0.485184818492496,-0.254906859505883,0.043,0.043,1
"SLC16A13",0.486377293682767,-0.494028678545622,0.026,0.027,1
"AKAP8",0.486484766800693,-0.2893049705913,0.105,0.111,1
"TARS2",0.486735489457103,-0.296423113132507,0.105,0.112,1
"CPT1C",0.487392197562243,0.386174537653321,0.012,0.008,1
"CDC34",0.487638477320533,-0.282635434501388,0.079,0.073,1
"GLS",0.487766263065241,-0.415348128172965,0.098,0.101,1
"RTCA-AS1",0.487951445446005,-0.481926391898053,0.019,0.022,1
"METTL2A",0.488602914707193,-0.304284406010741,0.075,0.089,1
"ANKRD22",0.488863978077485,-0.307453393327686,0.013,0.011,1
"C6orf52",0.488908683907668,0.291557198822675,0.031,0.031,1
"CAPN10-DT",0.488920850040979,-0.31526343508395,0.026,0.025,1
"CFD",0.489058736264477,0.326801355102395,0.167,0.175,1
"AC026202.2",0.489230224879406,-0.266228196854991,0.009,0.01,1
"MTMR10",0.489702030612096,-0.3143071843173,0.048,0.047,1
"ZNF431",0.489863434217084,-0.367449352390599,0.122,0.133,1
"SLF2",0.489932506424755,-0.43492704481748,0.104,0.105,1
"CEBPA",0.491222283112502,-0.457744884982448,0.014,0.016,1
"LIMS1",0.491504814885513,-0.380784445393288,0.194,0.201,1
"NLRP1",0.491754984821278,-0.982197227784992,0.023,0.019,1
"AC003102.1",0.491929819916913,-0.457599388476042,0.033,0.037,1
"PPAN",0.492225042415804,-0.62845016304819,0.018,0.021,1
"ANKFY1",0.492643752421765,-0.294785116093011,0.099,0.102,1
"MARF1",0.492973645141552,-0.423760577696424,0.132,0.144,1
"GPR89B",0.49308638594752,-0.251037855674068,0.056,0.058,1
"ARHGAP32",0.493948184381737,-0.382571892630341,0.14,0.154,1
"MAP3K14",0.494244527327934,-0.44990453719151,0.039,0.04,1
"LINC01238",0.494261493119048,0.361293978008487,0.058,0.057,1
"RRM2",0.49428095378923,-0.541641440031514,0.036,0.041,1
"DISP2",0.494717048393418,0.665586251638596,0.012,0.01,1
"UBA6",0.495232900925333,-0.278353460736271,0.137,0.138,1
"CPPED1",0.495339155357783,-0.366755798471987,0.074,0.074,1
"NOD1",0.495686645783585,-0.43143078331632,0.037,0.038,1
"CAMSAP2",0.495816519904394,-0.324581687926169,0.103,0.112,1
"PANX2",0.495970861744101,-0.511929362195283,0.012,0.01,1
"CDK5RAP3",0.496118595192625,-0.376603617257502,0.308,0.313,1
"IRF2",0.49683704713053,-0.261954254248567,0.183,0.179,1
"FNTB",0.496997568432644,-0.411326219688626,0.042,0.045,1
"FUT11",0.49774585134995,-0.419379763931815,0.052,0.057,1
"POU2F2",0.497886996010179,-1.29829134502435,0.013,0.014,1
"TWIST2",0.498165889087466,-0.712654261348381,0.011,0.008,1
"ACAD11",0.498638543476642,-0.278153391585362,0.02,0.024,1
"OLFM4",0.498684196963685,-0.492979529764282,0.012,0.01,1
"ANGEL2",0.498691408608898,-0.272078573959581,0.147,0.151,1
"IGFBP3",0.498760776088653,-0.509877190287717,0.057,0.057,1
"RASSF4",0.499726831265024,-1.00595944011117,0.037,0.043,1
"AGAP9",0.499807259501425,-0.401674082506172,0.024,0.023,1
"BACH1",0.499962511419179,-0.444756465697941,0.099,0.107,1
"PTPN22",0.500003097696686,-1.06484305976104,0.007,0.01,1
"PSTPIP2",0.500877547753607,-0.290331884726817,0.068,0.07,1
"CHAF1A",0.500971428572871,-0.254860487535849,0.045,0.051,1
"AC027702.1",0.50108918611236,0.764267549156119,0.016,0.013,1
"LRRC8E",0.501798647063612,0.26082593424238,0.046,0.044,1
"STXBP4",0.502041102108373,-0.340218904201492,0.045,0.046,1
"NUP37",0.502376492646814,-0.350265143873748,0.095,0.095,1
"C9orf72",0.50264309904058,-0.321997953182475,0.04,0.043,1
"RUNX2",0.502789764376468,-0.844032254807691,0.021,0.019,1
"KTI12",0.503794648630121,-0.307907062060091,0.03,0.035,1
"PNPO",0.503924822336825,-0.298238619176824,0.104,0.112,1
"ZNF132",0.504863919477369,-0.445438789297445,0.009,0.01,1
"AL158835.1",0.504881998452025,0.360980232162754,0.031,0.027,1
"DUS1L",0.504991726000304,-0.499951107913132,0.135,0.152,1
"TMEM8A",0.505622866259988,-0.606533207619959,0.071,0.073,1
"FNBP4",0.506166448277398,-0.386706187920647,0.235,0.241,1
"VTCN1",0.506202039827252,-0.316698489709853,0.145,0.151,1
"BMP4",0.506462581536181,-0.689636316527951,0.035,0.037,1
"NHLRC2",0.507444493424237,-0.35610764389743,0.098,0.1,1
"AC011043.1",0.50868060255447,0.378128782905622,0.032,0.027,1
"SEC31A",0.509389136454827,-0.317701624678712,0.31,0.315,1
"AL356512.1",0.51047431220375,0.381418206884737,0.018,0.017,1
"RANBP6",0.510645040171679,-0.28991890808532,0.059,0.069,1
"AC078846.1",0.510939259925725,0.317930957083874,0.086,0.072,1
"PARVG",0.511199845929079,-1.12753514637249,0.013,0.016,1
"GLCCI1",0.512041587987133,-0.541566239421762,0.064,0.072,1
"COG2",0.512124847776754,-0.256060300434074,0.147,0.149,1
"PHRF1",0.512138783576095,-0.273492770118711,0.097,0.099,1
"AXIN1",0.51229231408074,-0.437832282314929,0.061,0.064,1
"PIK3AP1",0.513599468072662,-0.839153052961148,0.01,0.008,1
"ZSWIM4",0.513614550864475,-0.300920843163061,0.032,0.034,1
"LRBA",0.513751040632288,-0.31959544385714,0.211,0.228,1
"PPWD1",0.513979762611594,-0.345112855175396,0.093,0.097,1
"RAD51D",0.514024665455867,-0.292615505169727,0.065,0.069,1
"ILF2",0.51705577365192,-0.251184225284494,0.417,0.434,1
"GULP1",0.517157664757695,-0.623258850402794,0.032,0.032,1
"CMTR1",0.517330801899313,-0.411158504705438,0.075,0.081,1
"AC004816.1",0.517902954123672,0.502799798109998,0.02,0.019,1
"ZNF668",0.518343653479895,-0.309031543178151,0.068,0.071,1
"RALGPS2",0.51867360142322,-0.533646389677696,0.174,0.173,1
"ZNF684",0.518703817929152,-0.458602877716246,0.021,0.023,1
"AC243964.2",0.519076926236105,0.443290544186635,0.017,0.016,1
"PLA2G15",0.519826521104989,-0.437972770640789,0.043,0.043,1
"NMD3",0.520015776812718,-0.270139936671034,0.156,0.16,1
"MFSD8",0.52013951817073,-0.353657866081349,0.063,0.065,1
"HAUS8",0.520187728043325,-0.276337132116772,0.039,0.041,1
"INO80D",0.520297944304382,-0.255704727311382,0.094,0.104,1
"NPIPA1",0.520567417408958,-0.270401502347365,0.051,0.052,1
"MAFIP",0.521128346224794,0.746937826872627,0.024,0.025,1
"ZNF426-DT",0.521365483949021,0.311399673155281,0.02,0.02,1
"AC008555.5",0.521392070368327,-0.261364156457802,0.019,0.023,1
"DOCK9",0.521821463294575,-0.31187499588993,0.07,0.072,1
"CCDC9B",0.522372966750571,-0.451557471854933,0.035,0.039,1
"KLF5",0.523102189693991,0.409123662148021,0.114,0.1,1
"ARHGEF10L",0.523189839007055,-0.326436898295765,0.07,0.078,1
"REV1",0.523825543528434,-0.324211165368638,0.128,0.129,1
"S100PBP",0.523879069446703,-0.307062211824144,0.131,0.132,1
"HCG25",0.524720678031252,-0.281687734865399,0.01,0.013,1
"SLC25A25-AS1",0.524837028767262,-1.01057199285777,0.013,0.018,1
"GPR146",0.525106881780966,-0.477609708827433,0.016,0.018,1
"ADNP2",0.525374959905599,-0.333457598587992,0.059,0.064,1
"BPIFB2",0.525539461199836,0.751933146259701,0.025,0.02,1
"ZUP1",0.526260219595321,-0.422655835505045,0.04,0.043,1
"NPC1",0.5274976976285,-0.298821615466804,0.081,0.085,1
"AC010522.1",0.527552137977775,0.339781770758351,0.014,0.013,1
"ZNF585A",0.527623491868245,-0.459047448362465,0.054,0.064,1
"TP63",0.527753197949133,-0.398506758769205,0.011,0.013,1
"HAAO",0.528502648434385,0.528715962838013,0.033,0.027,1
"RBM19",0.528796252311092,-0.310241791475283,0.069,0.066,1
"STX1A",0.528950769756606,-0.421184454186393,0.041,0.047,1
"TFAP2A-AS1",0.529003393662489,0.632469279482321,0.024,0.018,1
"FUT8-AS1",0.529279194639089,-0.376931298644704,0.02,0.022,1
"TMTC3",0.529353714208345,-0.416131827151957,0.071,0.075,1
"LIN9",0.529754915007815,-0.258623069354888,0.037,0.04,1
"CHFR",0.529787217841066,-0.348436494803137,0.08,0.083,1
"ATP13A5",0.529803322982023,-0.857465687200937,0.014,0.013,1
"TAF1A-AS1",0.529839953650173,0.293046030185031,0.031,0.028,1
"TMEM176B",0.529999253172973,-0.268150013833359,0.137,0.121,1
"CCDC151",0.530310034452344,1.21105845202388,0.038,0.033,1
"ZNF521",0.530524937513231,0.472952249049861,0.056,0.044,1
"NUMBL",0.53064898195511,-0.406819077796062,0.036,0.042,1
"ATM",0.531882561338667,-0.625839804440677,0.133,0.146,1
"ARMC5",0.532287641245584,-0.286860215967008,0.056,0.054,1
"AP1S2",0.532945878936934,-0.356463974134705,0.093,0.097,1
"WDR92",0.532958384539136,-0.474851070810368,0.016,0.018,1
"HOXB-AS3",0.533550101708623,-0.600115578462451,0.022,0.025,1
"AP002807.1",0.533562395388999,-0.755047943367491,0.01,0.008,1
"SOS2",0.533975288609368,-0.322889038022341,0.086,0.091,1
"TBC1D31",0.534708849323989,-0.363926178740724,0.026,0.027,1
"TGFBR3L",0.535185076586666,-0.455475334107479,0.028,0.029,1
"USP33",0.535385995702927,-0.268207494711109,0.182,0.181,1
"C7orf31",0.536351826391096,-0.300031687370289,0.017,0.018,1
"PQLC2L",0.537825719317474,-0.412231446555186,0.021,0.023,1
"ARMC2",0.537938085197482,-0.275776380816033,0.038,0.038,1
"MAST4",0.538003903607613,-0.804151076835429,0.164,0.168,1
"TMEM268",0.538330122533312,-0.260028047266098,0.088,0.087,1
"MCU",0.538416591915107,-0.27484514871296,0.042,0.045,1
"ZMYND19",0.538978255890055,-0.480736727167558,0.039,0.044,1
"GPRIN3",0.539494289714144,-0.831759712890411,0.019,0.018,1
"OLFM1",0.540039666489107,0.510716880089568,0.073,0.066,1
"HTRA3",0.540504967271723,-1.12273503760807,0.016,0.012,1
"ARL14EP",0.540743571959531,-0.318640531810738,0.148,0.16,1
"CCDC68",0.540824834941259,-0.263369314832056,0.013,0.012,1
"ZNF777",0.541976458860871,-0.276097844246779,0.014,0.013,1
"MTFR2",0.542271215753017,-0.335585219828199,0.011,0.012,1
"SLF1",0.542283853900086,-0.250907034445171,0.055,0.054,1
"TNFRSF11B",0.542442680341585,-0.433974773128336,0.035,0.037,1
"ZNF713",0.543033924035023,-0.70477041619955,0.012,0.017,1
"CCDC69",0.543441418274945,-0.808390717813592,0.018,0.02,1
"AC016355.1",0.543675256929926,0.742203505584651,0.016,0.011,1
"GATAD2B",0.543897195415588,-0.315837843404656,0.177,0.187,1
"FAN1",0.544335414050252,-0.384146024082742,0.068,0.076,1
"DPH7",0.544544521347643,-0.300948066959614,0.112,0.12,1
"PATL2",0.544810217504154,-0.989831272817576,0.009,0.012,1
"MESP2",0.544839600473406,-0.343954376978348,0.03,0.032,1
"HOXC13",0.54529916468455,-0.812091099064845,0.014,0.019,1
"KCNAB2",0.545496122243162,-1.05281176842838,0.022,0.03,1
"SLC45A4",0.545821616548547,-0.596028502272881,0.026,0.03,1
"NCEH1",0.546172854620174,-0.76477599727975,0.059,0.064,1
"IL4R",0.546252522523535,-0.51596762656636,0.047,0.045,1
"TGFB1",0.546529714148309,-0.562276412936165,0.076,0.081,1
"DDX10",0.54825876372594,-0.269418166700151,0.093,0.098,1
"FMNL2",0.548529143326425,-0.3572982674503,0.039,0.041,1
"ERCC5",0.548640998706991,-0.608801113792746,0.088,0.1,1
"ZNF184",0.549117321821289,-0.278940945451697,0.032,0.034,1
"CBLB",0.549449988681633,-0.399565294746897,0.099,0.103,1
"DENND4B",0.55009151690024,-0.629060936561742,0.068,0.076,1
"SCX",0.55044894621338,-0.805091007124004,0.018,0.02,1
"ZNF117",0.550483328721286,-1.15273009464017,0.091,0.086,1
"CCDC180",0.55119918414064,-0.293828228025943,0.015,0.016,1
"AKR1C2",0.552152200494722,-0.611530489298244,0.017,0.013,1
"TMEM44",0.552252050762979,-0.482358700593811,0.028,0.036,1
"FAM13B",0.552525339239252,-0.380044909378221,0.12,0.131,1
"ARCN1",0.554068552745362,-0.265180927492659,0.196,0.199,1
"ATF3",0.55472101082684,0.349616522826181,0.187,0.186,1
"DBF4",0.555079177633613,-0.321878275924557,0.084,0.092,1
"FUZ",0.555345170547103,0.286175215057525,0.12,0.104,1
"ALS2CL",0.555443316468628,-0.505775750373255,0.035,0.036,1
"MSANTD3",0.555452801652688,-0.279316041011294,0.054,0.057,1
"DDX39A",0.555634079704624,-0.337021468029362,0.233,0.232,1
"BUB1B",0.555840816776695,-0.373339098435977,0.017,0.02,1
"TRIM23",0.556129851150728,-0.315553955942232,0.059,0.061,1
"XRCC2",0.556340013315011,-0.451339788763303,0.018,0.02,1
"CYTIP",0.556426648845865,-0.455490837385625,0.023,0.023,1
"ZFC3H1",0.556745055314404,-0.300647847959581,0.128,0.133,1
"MGST3",0.557185587898706,-0.277420178551112,0.483,0.484,1
"KIF15",0.557245541571518,-0.443083320904827,0.012,0.015,1
"LATS1",0.5575263573428,-0.371166219726445,0.11,0.112,1
"CXCL11",0.558131547924757,-0.59030561800212,0.009,0.012,1
"RBBP9",0.558466395239998,-0.271311451344645,0.072,0.074,1
"EIF2AK1",0.558956660065701,-0.280601830071169,0.316,0.328,1
"XRCC4",0.559290475317186,-0.378694105888234,0.039,0.037,1
"C5",0.559672419626033,-0.488616014075836,0.015,0.016,1
"RAB37",0.559946710590311,-1.08673466671593,0.014,0.018,1
"CASP8AP2",0.560052118267765,-0.439569700381412,0.102,0.112,1
"UBE2M",0.560257390145388,-0.396626849399232,0.101,0.108,1
"ZNF518A",0.561531515186757,-0.306658439664501,0.105,0.105,1
"IRX1",0.563797364255817,0.38501136606524,0.023,0.018,1
"ASAH1",0.564983775623562,-0.936414243003089,0.387,0.397,1
"AC027097.1",0.565525529340652,-0.465896086987383,0.024,0.028,1
"MBD2",0.566229253799278,-0.27511938463917,0.116,0.123,1
"FZD2",0.566590719825023,-1.18787363302485,0.011,0.013,1
"PLD1",0.56722070214277,-0.517739692991384,0.03,0.034,1
"ZYG11A",0.567232232304555,-0.442329465820566,0.019,0.025,1
"CDSN",0.56827219246641,0.267236445365078,0.017,0.019,1
"PPIL2",0.568568388493827,-0.317824762399328,0.099,0.104,1
"PLCG1",0.569112853618261,-0.250419847980652,0.098,0.096,1
"PLEKHM3",0.569236925247309,-0.278940125930605,0.017,0.021,1
"SELENOO",0.569351075851716,-0.844152852089532,0.062,0.063,1
"VPS33A",0.569958240208132,-0.290806529659265,0.034,0.038,1
"USP18",0.570159470174779,-0.560532747896214,0.062,0.076,1
"PRKD3",0.570366873745669,-0.393581522712342,0.066,0.066,1
"GPRIN2",0.570829143111119,-0.381832792645326,0.012,0.012,1
"ITGB1",0.571042602353209,-0.365555855167057,0.388,0.39,1
"SLC9A3R2",0.571596239754736,-0.595914144339853,0.142,0.15,1
"TRIM26",0.571915800199484,-0.303000096800925,0.133,0.143,1
"SHROOM4",0.572041504650812,-0.927864954723337,0.011,0.015,1
"ITPRIP",0.572232040647022,-0.42383309682621,0.021,0.021,1
"ADO",0.572271578438618,-0.346411973678121,0.045,0.051,1
"SLC38A2",0.572361220714182,-0.361098678023312,0.242,0.247,1
"ACAP2",0.572942984000054,-0.464936258761208,0.248,0.267,1
"NPPC",0.573034437950492,1.66494751561529,0.018,0.014,1
"HDAC10",0.573458180829599,-0.732591834892348,0.093,0.095,1
"LINC00482",0.573477398202401,-0.252824415015224,0.01,0.014,1
"H6PD",0.573906393991677,-0.528179827227689,0.098,0.108,1
"ACAD10",0.574569065480954,-0.337203660832523,0.054,0.057,1
"SMG9",0.57471609197843,-0.299992705388507,0.089,0.09,1
"PTGER3",0.574871637988941,-0.859661056358274,0.058,0.06,1
"NUPL2",0.574966520598216,-0.283287682724818,0.134,0.141,1
"AC108062.1",0.575273386071433,-0.537679562603027,0.013,0.014,1
"LRSAM1",0.575317755184198,-0.58122084213231,0.066,0.075,1
"PLXNA2",0.575984571838334,0.651246166087368,0.053,0.057,1
"CORO7",0.576438369196401,-0.903366591829715,0.021,0.019,1
"ARAP1",0.576629287369166,-0.389982500545715,0.091,0.1,1
"WDR81",0.57677834116361,-0.532512015889397,0.036,0.037,1
"CENPJ",0.576817237989285,-0.549917103412144,0.034,0.037,1
"MROH1",0.576879626386012,-0.386077638816248,0.152,0.151,1
"HDX",0.577130714193831,-0.295401392219715,0.02,0.019,1
"ACKR2",0.577288712166858,-0.304523231792552,0.016,0.017,1
"FANCM",0.577946937368757,-0.380246432469202,0.03,0.03,1
"PRAME",0.578329912722591,0.595339658920827,0.071,0.06,1
"DRAM1",0.578371437326305,-0.447955581359731,0.063,0.071,1
"PRKAA1",0.578889413375211,-0.328569785450298,0.111,0.126,1
"NRCAM",0.579510945708782,0.442159735107114,0.014,0.015,1
"CTDSPL2",0.57978022918036,-0.309041248464804,0.099,0.1,1
"CALML4",0.58032324436624,0.589516050985704,0.036,0.032,1
"ULK1",0.580685955599463,-0.470677495922044,0.092,0.093,1
"CEP295",0.580839663975531,-0.453376118881801,0.071,0.078,1
"LIPA",0.580958959952683,-0.271395713516739,0.105,0.107,1
"CCDC77",0.581302190696235,-0.379648418934651,0.036,0.039,1
"PGP",0.58148152688763,-0.285843756913269,0.092,0.093,1
"KIRREL1",0.581632410052781,-0.456803089359062,0.014,0.013,1
"LRRC37A2",0.582171390932873,-0.407461200366737,0.012,0.014,1
"C17orf67",0.582230071643928,-0.425810442470317,0.016,0.016,1
"GRK6",0.582829838740522,-0.356888728301409,0.056,0.06,1
"KCTD2",0.583525909608013,-0.632635373978252,0.045,0.057,1
"GABBR1",0.583908795254135,-0.564734281952545,0.094,0.095,1
"TMEM170B",0.584238357653167,-0.45036254586328,0.007,0.011,1
"GMEB2",0.585077173410938,-0.25678241436305,0.048,0.055,1
"PABPC3",0.585832531670536,0.374792247916002,0.01,0.008,1
"KLK8",0.58599777397927,0.472799678379111,0.029,0.026,1
"EDEM3",0.587010688769392,-0.291513767064608,0.192,0.198,1
"ETAA1",0.587406679756522,-0.282618096129633,0.083,0.09,1
"SHLD3",0.587737587671015,-0.462426070154613,0.015,0.016,1
"ATRIP",0.587787859822553,-0.759389557528444,0.024,0.029,1
"RPS6KA1",0.58834772174085,-0.52746532995085,0.075,0.08,1
"AL020996.1",0.588593723015377,0.467139496234745,0.013,0.012,1
"PATJ",0.588871475047629,-0.293845648556508,0.211,0.218,1
"PSRC1",0.589157492778671,-0.405831562827056,0.048,0.045,1
"LPAR5",0.589252133862367,-1.20301272364929,0.01,0.011,1
"ADRB2",0.589798437218488,-0.405001260425948,0.012,0.011,1
"HLA-DOB",0.589973153584212,-0.688586465221591,0.012,0.012,1
"CEBPA-DT",0.590590353737502,0.660255602858292,0.015,0.011,1
"SLC3A2",0.590607412691577,-0.253792090844963,0.34,0.342,1
"TBC1D32",0.590713699526426,-0.44122623980737,0.043,0.043,1
"GLIS2",0.590835091641027,-1.15068890406334,0.017,0.022,1
"PABPC1L",0.591174077920733,-0.363988735927137,0.086,0.09,1
"TDRD7",0.591331963938678,-0.499594412091816,0.03,0.035,1
"DNMT3A",0.591960995638232,-0.293890851255871,0.109,0.115,1
"TRNT1",0.59208385000066,-0.313160309211627,0.138,0.144,1
