"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL7A",2.04826185453821e-241,0.994760075971774,0.999,0.994,4.77429355674312e-237
"RPS2",1.88416531746655e-221,1.05189208540718,1,0.994,4.39180093848279e-217
"RARRES2",2.31135222803378e-189,4.17675412121319,0.416,0.032,5.38753090832393e-185
"RAC3",3.76079675963592e-164,2.00196366203316,0.771,0.327,8.76604116703536e-160
"MGST1",1.42301700272655e-157,2.70114826940515,0.501,0.094,3.31691033165533e-153
"RPL5",6.33935397381051e-147,0.776758486112846,0.997,0.992,1.47764001775549e-142
"AQP3",1.1485641367473e-140,-3.65779517938206,0.269,0.691,2.67718814634428e-136
"UGT2A1",9.22289536961991e-138,5.1558154855555,0.263,0.007,2.1497646817047e-133
"RPL12",7.48008269645739e-135,0.86281085360214,0.997,0.996,1.74353247571725e-130
"SAT1",1.16370927863194e-123,-2.0840004211466,0.688,0.912,2.71248995756318e-119
"RPL35",1.66665544912174e-120,0.60429980956093,0.998,0.983,3.88480718635786e-116
"APOE",3.07634524030003e-120,1.39010080395401,0.873,0.531,7.17065312061534e-116
"SSFA2",4.21615414104755e-120,2.08069382198831,0.678,0.317,9.82743368736774e-116
"NBEAL1",3.05757453939144e-118,1.13016386369411,0.92,0.745,7.12690049386752e-114
"RPL36",4.8335366846873e-115,0.638734247727083,0.999,0.998,1.12664906583376e-110
"RPL23",5.9756553042738e-111,0.763740360842135,0.981,0.959,1.39286549487318e-106
"SOSTDC1",1.52103501231177e-110,3.23416784844685,0.431,0.11,3.54538051019751e-106
"CALD1",1.47578467395486e-109,1.3720030418414,0.878,0.577,3.43990649652137e-105
"SLPI",1.53480114909713e-108,-4.31729506801242,0.078,0.484,3.5774679984305e-104
"DIO2",5.65287823663933e-105,2.33274638368642,0.371,0.073,1.31762938817826e-100
"RPS15A",4.49558316701511e-101,0.591158318414967,1,0.999,1.04787548039955e-96
"RPS15",2.57765301600056e-98,0.551354372182085,0.999,0.998,6.00825141499571e-94
"BNC2",4.58776711454135e-98,1.43837574389615,0.667,0.277,1.06936263672844e-93
"LMO3",5.78678104113393e-98,4.99309518612838,0.185,0.004,1.34884079287791e-93
"PLAU",6.43997074558123e-98,-3.04765257145843,0.253,0.608,1.50109278108753e-93
"RPL34",1.34053818438538e-96,0.58875379685405,0.999,0.999,3.12466045398388e-92
"TFRC",1.56582167856657e-96,-1.87894436315701,0.451,0.764,3.64977375057082e-92
"RPL41",5.38930372457472e-93,0.571058994638356,1,1,1.25619280516112e-88
"CDKN1A",2.8798771638093e-91,-1.65601720343918,0.751,0.879,6.71270568112309e-87
"NEAT1",3.15662575456759e-87,-1.9762219286852,0.531,0.758,7.35777897132159e-83
"HLA-B",5.22708363372224e-86,-0.977937924751827,0.888,0.973,1.21838092418432e-81
"RPL32",7.91695048626779e-85,0.474443561120905,1,0.999,1.84536198884416e-80
"SNHG7",9.33046263135614e-84,1.3589484576683,0.734,0.422,2.1748375347428e-79
"RPL27",3.01960842014978e-83,0.552360720031376,0.992,0.984,7.03840526652713e-79
"RPS24",2.73252995098951e-82,0.487604159173761,0.999,0.999,6.36925406276146e-78
"S100A8",1.29543630566942e-81,-2.45392949802655,0.236,0.583,3.01953248488485e-77
"GNAS",5.49650797024406e-81,1.16398698872014,0.881,0.715,1.28118104278419e-76
"MT-CYB",9.66542912433835e-81,-0.918097742336806,0.957,0.909,2.25291487459203e-76
"SULT1E1",1.29452517477719e-80,2.46948045657254,0.3,0.06,3.01740872988814e-76
"ITM2A",1.43494541708114e-80,2.14513214765687,0.293,0.056,3.34471427267444e-76
"ABI3BP",3.33686441344631e-80,1.94370238299513,0.451,0.153,7.777897261302e-76
"RPS8",4.94861243194119e-80,0.455170343910129,1,1,1.15347207176117e-75
"FHL1",6.74893438769696e-80,2.94166728289031,0.227,0.028,1.57310911642828e-75
"TOMM7",8.96927766466578e-80,0.77413544555298,0.958,0.886,2.09064893085695e-75
"ZNF608",1.58456558709164e-79,3.07061803718343,0.245,0.036,3.69346392695191e-75
"PAMR1",1.72421703181243e-79,3.11341403886265,0.225,0.027,4.0189774794516e-75
"LY6D",5.7019125864968e-79,-2.21938403922684,0.053,0.378,1.32905880478654e-74
"RPLP1",6.13582488813026e-79,0.494371690647958,1,0.999,1.43019942317428e-74
"PRKAR2A",1.12314203766563e-78,-2.60545629298792,0.133,0.466,2.61793177559482e-74
"CYGB",1.22989409553935e-78,5.10291263875249,0.165,0.008,2.86676014729267e-74
"KIF12",1.36601551694417e-78,2.01657687944248,0.416,0.13,3.18404556844516e-74
"FABP5",4.65940898348297e-78,-2.50460443081364,0.061,0.384,1.08606163996005e-73
"ITM2B",1.64280503162096e-77,-1.11779024854518,0.845,0.914,3.8292142482053e-73
"RPL31",1.79260363806791e-77,0.593592735642224,0.997,0.977,4.1783798199725e-73
"RPS23",2.30266091062799e-77,0.50360160095311,0.999,0.998,5.36727231658279e-73
"CYBRD1",4.08939206785863e-77,2.11964916503097,0.346,0.089,9.53196397097168e-73
"RPS3A",5.88066979932487e-77,0.570227820439541,1,0.999,1.37072532352463e-72
"RAB34",7.41525488331377e-77,1.18357449990381,0.698,0.361,1.72842176075161e-72
"MT-CO3",7.58360039576433e-76,-1.05689537838874,0.941,0.903,1.76766141624871e-71
"NENF",1.27209721007779e-75,1.56798377695791,0.599,0.309,2.96513138697033e-71
"RPL38",2.7675996550865e-75,0.663309237044718,0.99,0.986,6.45099803604112e-71
"RPS7",7.5891610492289e-75,0.666473755271402,1,0.998,1.76895754896476e-70
"DSG1",1.09752245062879e-74,-3.49168411611633,0.035,0.34,2.55821508017064e-70
"RPS3",1.15624131346702e-74,0.517230265656192,1,1,2.69508287756027e-70
"CCNL1",1.73125295194281e-74,-1.06263129259513,0.791,0.908,4.03537750568349e-70
"MT-ND2",2.89453381365229e-74,-0.711338513598585,0.956,0.937,6.74686886624211e-70
"VEGFA",2.96329201106837e-73,-3.40148734934512,0.098,0.415,6.90713734859927e-69
"RPL37A",4.40576234225539e-73,0.453174730612452,0.998,0.998,1.02693914435631e-68
"RPL19",1.32176190774908e-72,0.46842141638688,1,0.999,3.08089483077234e-68
"RPL11",1.14564843879729e-70,0.433553185777715,1,0.999,2.67039194599261e-66
"RPL37",8.51728862571928e-70,0.450618842494044,0.998,1,1.98529480576891e-65
"KLK5",2.92336715214204e-69,3.36072407063163,0.22,0.034,6.81407649492788e-65
"CSRP1",8.55876196291557e-69,1.51209737407275,0.74,0.49,1.99496182593599e-64
"NME4",3.66934488011721e-68,1.35014983011229,0.51,0.206,8.55287598106521e-64
"DAPL1",8.23312055243878e-68,1.96252534194428,0.464,0.191,1.91905806956796e-63
"UGP2",1.37237776491691e-67,1.27977172740542,0.695,0.436,3.19887533224482e-63
"PRICKLE2",3.00572693810569e-67,2.87063678273354,0.239,0.044,7.00604892003054e-63
"HLA-A",4.959294098996e-67,-0.879197482744561,0.801,0.927,1.15596186153498e-62
"MT-ATP6",9.14071119656902e-67,-0.764857814555755,0.963,0.927,2.13060837280827e-62
"HLA-C",2.2819715033648e-65,-0.878703757637096,0.879,0.933,5.31904737719302e-61
"LGALS1",3.0487283927206e-65,1.99885571880477,0.537,0.27,7.10628101059246e-61
"TUBA1A",4.11417724202357e-65,1.06930821624653,0.796,0.538,9.58973573343273e-61
"ABCC12",6.85370606616049e-65,2.71014598727882,0.215,0.035,1.59753034696135e-60
"FAM110B",7.33078402389201e-65,3.16927201795497,0.19,0.025,1.70873244812899e-60
"RPL22",9.7917644466674e-65,0.494993349029748,0.992,0.989,2.2823623748737e-60
"KRT1",4.69486489046676e-64,-3.57323800403458,0.027,0.293,1.0943260573189e-59
"RPL3",4.96903898196735e-64,0.518332210070312,0.999,0.995,1.15823329630677e-59
"IFI27",2.64932922880131e-63,-2.16388751113689,0.048,0.333,6.17532149941297e-59
"RPS27",4.58671801162033e-63,0.519440986201594,1,0.999,1.06911810132858e-58
"CYB5A",1.09458277667389e-62,1.332918095796,0.564,0.271,2.55136299414917e-58
"KLF5",1.53779127210606e-62,-1.22530971632456,0.54,0.761,3.58443767615202e-58
"MT-CO2",1.96480772216052e-62,-0.749988560157722,0.97,0.926,4.57977031958396e-58
"S100A7",5.17408695357822e-62,-2.72599304055148,0.122,0.408,1.20602792800955e-57
"FAM13A",6.19853051197035e-62,2.33233736255046,0.344,0.112,1.44481547703517e-57
"EEF1B2",8.27996812378607e-62,0.739933679458324,0.991,0.983,1.9299777699733e-57
"MAL2",1.05775601370691e-61,-2.12787776413187,0.185,0.471,2.46552349234943e-57
"RPL28",1.06270672019917e-61,0.374000868458364,0.999,1,2.47706309411225e-57
"FILIP1L",1.07582095338803e-61,2.77397735127209,0.232,0.047,2.50763106025216e-57
"PTGES",2.1912318363539e-61,-5.39340830225371,0.019,0.267,5.10754228735731e-57
"CHMP1B",6.22873278405611e-61,-2.2428629098787,0.396,0.602,1.45185532463564e-56
"SDC4",1.475094583889e-60,-1.24852521101345,0.551,0.76,3.43829796558688e-56
"RPL23A",4.27973343045864e-60,0.441196792845351,1,0.997,9.97563065305604e-56
"RPL6",6.59476681527427e-60,0.421199669058817,1,0.997,1.53717419697228e-55
"EEF2",3.3825370529273e-59,0.478484298134319,0.991,0.983,7.88435561666824e-55
"EDIL3",3.44635345750445e-59,1.5901912487524,0.475,0.213,8.03310527409712e-55
"KTN1",3.79529859069407e-59,0.874542643116526,0.951,0.879,8.84646148504882e-55
"RPS26",7.95818585572501e-59,0.899491873421068,0.965,0.916,1.85497354111094e-54
"SERP1",9.40915312941174e-59,-0.813896028166823,0.828,0.896,2.19317950293458e-54
"S100A10",1.50572538129999e-58,0.751701517424309,0.973,0.938,3.50969529127214e-54
"ARPC1B",3.26886846242063e-58,1.1556265902193,0.547,0.261,7.61940549905625e-54
"B2M",5.71181972517872e-58,-0.67479848338785,0.955,0.99,1.33136805974191e-53
"DKK3",6.1608808175985e-58,1.99328647612673,0.401,0.162,1.43603970977404e-53
"ALDH3A2",7.6855145462819e-58,1.40002315860942,0.559,0.3,1.79141658559285e-53
"FTL",1.03717650542496e-57,0.573060412536557,0.996,0.983,2.41755471649503e-53
"ZFAS1",1.08552487245288e-57,0.52400564278681,0.99,0.967,2.53024992520042e-53
"AC090498.1",1.24727413203334e-57,0.7974214607873,0.937,0.86,2.90727127435652e-53
"XBP1",1.28859736977596e-57,-1.69007366516713,0.246,0.523,3.00359160921079e-53
"COX4I1",1.30875403795942e-57,0.433084399307329,0.986,0.97,3.05057478707962e-53
"EMP3",1.98362235469072e-57,1.09924492000214,0.725,0.446,4.6236253465486e-53
"SERPING1",3.1896752121048e-57,1.49810027832589,0.324,0.098,7.43481395189508e-53
"RPS14",3.23268385882533e-57,0.3933541739542,1,0.999,7.53506280653597e-53
"RPS9",4.34453598668473e-57,0.434847680336801,0.998,0.991,1.01266789313634e-52
"RPL9",4.94909719796198e-57,0.420254104653165,0.999,0.997,1.15358506587296e-52
"SDCBP2",1.70731937800547e-56,-4.16268144693671,0.021,0.255,3.97959073819294e-52
"RAP2B",1.98991963901958e-56,-1.68253099772247,0.473,0.669,4.63830368659074e-52
"ZFAND5",2.1564774988553e-56,-1.61221737203741,0.543,0.698,5.02653340208181e-52
"HMGA1",4.69776245940849e-56,-1.06902351144325,0.681,0.83,1.09500145166353e-51
"MT-ND5",1.04521068191247e-55,-0.575212259441296,0.96,0.924,2.43628157846977e-51
"SEPP1",1.8224518737154e-55,1.44224860863638,0.614,0.348,4.24795307244323e-51
"RPL39",1.98423724684581e-55,0.404721533145643,1,1,4.62505859867289e-51
"HTRA1",6.00840342103064e-55,1.84792828209485,0.257,0.064,1.40049875340803e-50
"HNRNPA1",7.34716921777747e-55,0.519102629201063,0.99,0.977,1.71255167297175e-50
"ITGB6",1.31472333789138e-54,1.72358543062802,0.396,0.16,3.06448862829103e-50
"RGS12",2.00970774284884e-54,-2.93737852619649,0.061,0.309,4.68442777780637e-50
"ZNF750",4.33816220149054e-54,-2.56501758054189,0.165,0.425,1.01118222754543e-49
"WLS",5.63017292495735e-54,1.34586282764007,0.522,0.264,1.31233700707831e-49
"DACH1",6.03188215542376e-54,4.49687264140014,0.111,0.004,1.40597141160772e-49
"ALDOA",8.08468759392301e-54,-0.611688203139308,0.942,0.975,1.88445983126751e-49
"RPS6",1.1661433641591e-53,0.563098229010822,0.998,1,2.71816356751845e-49
"IGFBP7",1.58732989077029e-53,0.890694602689809,0.79,0.445,3.69990724239647e-49
"RPS27A",2.683577331535e-53,0.485663341085697,0.998,0.998,6.25515040207494e-49
"EEF1A1",4.5275116915545e-53,0.426032148809008,1,1,1.05531770018444e-48
"DSC2",5.11514464192217e-53,-1.83111335007741,0.574,0.734,1.19228906458564e-48
"CSRP2",1.16169071227605e-52,-1.6566827372722,0.12,0.386,2.70778488124424e-48
"DPP4",2.05779771307315e-52,1.73537231436036,0.392,0.161,4.7965206894022e-48
"ARL5A",2.87629886497504e-52,1.12885943137311,0.656,0.43,6.70436502437033e-48
"RPS13",4.78658117798791e-52,0.404570541700481,0.999,0.998,1.1157042067772e-47
"SERPINB1",7.78154316798558e-52,-3.81777184255111,0.084,0.321,1.81379989702576e-47
"NME2",7.98329131687576e-52,0.757106527827922,0.86,0.716,1.86082537305057e-47
"SLC28A3",1.1521827805093e-51,-4.4130137608785,0.013,0.228,2.68562284308913e-47
"BACH1",1.41143711478789e-51,-1.44622616966103,0.308,0.57,3.28991877085908e-47
"SFRP1",1.89874823144198e-51,1.99074147139564,0.284,0.087,4.4257922526681e-47
"PAFAH1B1",1.91394259182646e-51,-1.06312094043065,0.458,0.679,4.4612087872883e-47
"ARHGAP29",2.81560178484115e-51,1.62473494301582,0.397,0.164,6.56288620028624e-47
"CDK6",3.11033312502054e-51,1.23893557973941,0.456,0.2,7.24987548111037e-47
"SSB",4.29516070738797e-51,0.96376421488411,0.689,0.445,1.00115900928506e-46
"CRNDE",7.57203728410538e-51,1.06050063920359,0.63,0.384,1.76496617055212e-46
"IL31RA",1.35776178921949e-50,2.90972235608685,0.158,0.023,3.1648069544917e-46
"RPL30",2.95183023662771e-50,0.349919646165804,1,0.999,6.88042109855552e-46
"SMS",3.16456688083367e-50,0.778292746617676,0.813,0.624,7.37628894253521e-46
"RPL15",4.75785662252163e-50,0.354766417664944,0.998,0.998,1.10900880014357e-45
"TSPAN7",5.4258576199371e-50,2.73406778835103,0.162,0.025,1.26471315263114e-45
"UCP2",6.02862315123136e-50,1.67127960065422,0.336,0.12,1.40521177032052e-45
"BHLHE40",8.84342393515711e-50,-1.19351659482049,0.537,0.743,2.06131368504577e-45
"MEOX1",9.75764208589398e-50,3.88102395279625,0.134,0.015,2.27440879380103e-45
"NFKBIZ",1.09137941287089e-49,-1.40586209939069,0.508,0.693,2.54389627346075e-45
"MBP",1.09416934004203e-49,-3.0594251789024,0.065,0.294,2.55039931470397e-45
"TDRP",2.75619271339485e-49,1.35945219418295,0.412,0.172,6.42440959565205e-45
"RIOK3",3.3791305694397e-49,-1.31848477131412,0.486,0.656,7.876415444307e-45
"CSAG1",7.88191377929299e-49,-7.99774701944402,0,0.193,1.8371952828154e-44
"SLC40A1",9.49456604282884e-49,2.59915470682858,0.194,0.041,2.21308839892297e-44
"RHCG",1.62283658476986e-48,-4.68373056259443,0.022,0.23,3.78266979544006e-44
"SLC2A1",1.74516052677646e-48,-1.87342085999241,0.235,0.481,4.06779467186325e-44
"DSC3",2.18626409873249e-48,-1.57680606745672,0.772,0.82,5.09596298773556e-44
"CACYBP",2.57516160375092e-48,1.01025850434372,0.814,0.671,6.00244418218301e-44
"KRT19",2.57844712591847e-48,1.37474856947338,0.558,0.309,6.01010240580335e-44
"IRS1",5.18904614498731e-48,1.46742339053969,0.33,0.118,1.20951476593509e-43
"LINC00960",7.09470680946508e-48,1.62527875479769,0.326,0.116,1.65370521021821e-43
"SPINT2",7.10211578981608e-48,-0.665237262665529,0.835,0.899,1.65543216944823e-43
"MT-ND1",7.76060259711863e-48,-0.558004135049036,0.954,0.934,1.80891885936238e-43
"PPP1R18",9.38328364305064e-48,-1.47240614867808,0.349,0.57,2.18714958435867e-43
"SPARC",1.01584694784617e-47,0.928374378859844,0.712,0.452,2.36783765073463e-43
"FAU",4.42483282682202e-47,0.319855611590318,0.998,0.998,1.03138428360394e-42
"C5orf38",9.08516832173835e-47,1.13313614556019,0.448,0.203,2.11766188411399e-42
"TMEM98",9.17186899066772e-47,1.18173887721302,0.525,0.273,2.13787094303474e-42
"FSTL1",1.02174333075556e-46,0.980176057129883,0.544,0.27,2.38158152965813e-42
"NDRG1",1.06698741514571e-46,-1.23744040232402,0.682,0.791,2.48704096596313e-42
"CYP2W1",1.48054703332172e-46,1.49034690794309,0.295,0.095,3.4510070799696e-42
"RPL8",1.57814502981204e-46,0.342380362393502,0.997,1,3.67849824998888e-42
"MAGI1",3.53409105973649e-46,1.52146861488909,0.42,0.193,8.23761285113978e-42
"RPL18",5.22546537700552e-46,0.330821024376573,1,0.999,1.21800372472622e-41
"HLA-DQB1",2.45826752876119e-45,-2.52368084868164,0.091,0.317,5.72997578278946e-41
"GPRC5A",3.07530056721022e-45,-3.00553852086242,0.088,0.31,7.16821809211029e-41
"RPL29",3.59917084764984e-45,0.427213420765928,0.996,0.996,8.38930732878701e-41
"KRTDAP",5.1524379744654e-45,-2.9980260392704,0.053,0.266,1.20098176746814e-40
"SOX15",6.01803020423691e-45,-1.58671569202306,0.212,0.466,1.40274266030558e-40
"SLC6A11",6.15653852672133e-45,2.22827891101758,0.244,0.074,1.43502756519347e-40
"NPDC1",1.39904379332172e-44,1.17689044455406,0.448,0.214,3.2610311778536e-40
"ACKR3",1.58283263383404e-44,1.61238459668376,0.432,0.213,3.68942458620376e-40
"TRIM58",2.51010926482458e-44,4.13827275049971,0.101,0.006,5.85081368537962e-40
"BRD2",2.75729205904206e-44,-0.73316315116555,0.788,0.871,6.42697206042115e-40
"DDX3X",2.97792892067119e-44,-0.991256440349209,0.637,0.77,6.94125452119247e-40
"PCBP2",4.1915709261416e-44,0.41189688857488,0.984,0.975,9.77013267174345e-40
"H3F3A",8.98117840305676e-44,0.424470686399214,0.993,0.987,2.0934228739685e-39
"FSTL3",9.3615936712184e-44,1.3025529014508,0.369,0.15,2.1820938688243e-39
"CCL2",1.8701674745106e-43,1.8693093327682,0.56,0.33,4.35917336633676e-39
"ANXA3",2.26896372486635e-43,1.31662968582064,0.426,0.198,5.28872754629098e-39
"HES2",2.94398075261066e-43,-2.67858836567706,0.058,0.268,6.86212473626019e-39
"SFN",3.08678370245855e-43,-1.24013850947143,0.844,0.9,7.19498413206063e-39
"CDC42EP3",3.59664369448754e-43,1.15148253178656,0.693,0.486,8.38341678748102e-39
"GNG10",3.9751613152886e-43,1.34400138209569,0.369,0.158,9.2657035098062e-39
"EIF3L",5.37214814898586e-43,0.496380779835877,0.93,0.871,1.25219401204711e-38
"ANXA1",5.51945118029387e-43,-2.64252555402565,0.698,0.799,1.2865288756147e-38
"PXDN",6.28249447700703e-43,1.60946807018206,0.253,0.078,1.46438663764557e-38
"RNF130",8.42310742671926e-43,2.28888685634358,0.229,0.069,1.96334211009399e-38
"SNX3",1.05318791894188e-42,0.703341265399638,0.83,0.686,2.45487572026163e-38
"HLA-DRA",2.30223544297685e-42,-3.39560178697756,0.055,0.255,5.36628059403473e-38
"PHLDB2",2.58808492941513e-42,-2.40217611748587,0.264,0.471,6.03256716197372e-38
"PLAUR",2.90379860350898e-42,-3.02940273974549,0.255,0.464,6.76846416491908e-38
"KRT23",2.97463634871145e-42,-3.42336887421735,0.013,0.195,6.93357986521152e-38
"NACA",4.34346785822592e-42,0.322871502554805,0.995,0.998,1.01241892307388e-37
"C9orf16",4.6941877639381e-42,0.849192814209594,0.708,0.51,1.09416822589633e-37
"SEMA3C",5.2328928441611e-42,-2.79382126770293,0.059,0.265,1.21973499304551e-37
"EPHX3",5.84972551467154e-42,-4.31469044340944,0.02,0.203,1.36351252021479e-37
"HSD17B2",6.50283624906083e-42,3.3749208529249,0.161,0.033,1.51574610129359e-37
"ARPC5",1.72468088996011e-41,0.743528577234966,0.83,0.742,4.02005868640802e-37
"CRCT1",3.54338136900995e-41,1.91973174705086,0.131,0.019,8.25926763302529e-37
"AHR",3.5916474202845e-41,-1.13646256514793,0.526,0.715,8.37177097194114e-37
"DNAJC15",5.33697020349985e-41,-2.856112120646,0.033,0.225,1.24399438473378e-36
"DENND2C",5.78111296106404e-41,-2.18796881234216,0.152,0.369,1.34751962009442e-36
"PDLIM3",7.14455666032335e-41,-4.18642175894997,0.016,0.195,1.66532471195477e-36
"DEFB1",7.87557900016905e-41,-2.25861972582698,0.033,0.226,1.8357187091494e-36
"NET1",1.06440669400545e-40,-2.80279106966834,0.054,0.252,2.48102556305729e-36
"DDT",1.32335702190065e-40,-1.07795063722064,0.299,0.548,3.08461288234822e-36
"CLDN7",1.70104066081163e-40,-3.48059445035655,0.071,0.271,3.96495567628583e-36
"EIF3H",1.75624013349507e-40,0.463198602262924,0.933,0.863,4.09362012716366e-36
"NUAK1",1.80496390678349e-40,1.45147596025454,0.322,0.126,4.20719037032163e-36
"TRIB1",2.86453325373841e-40,-1.38261089155881,0.309,0.529,6.67694056113885e-36
"APOC1",3.0105661584627e-40,2.69996945987194,0.157,0.032,7.0173286587607e-36
"KRT18",3.21249908113813e-40,-1.29676099352654,0.355,0.585,7.48801410822488e-36
"RPS5",4.37227507097131e-40,0.304728584232108,0.998,0.998,1.0191335962927e-35
"RPS4Y1",4.63056215659758e-40,1.73242857764291,0.294,0.113,1.07933773308133e-35
"RPS25",5.16048647256959e-40,0.324419130299301,1,0.998,1.20285779189125e-35
"PHGDH",5.69043784183979e-40,0.733206809012295,0.765,0.572,1.32638415655444e-35
"RCAN1",5.86521017942509e-40,2.61447629763359,0.373,0.189,1.36712184072219e-35
"RHOA",8.90342044606741e-40,0.492650340791633,0.933,0.882,2.07529827177385e-35
"RPS19",1.01079024801312e-39,0.288470460071491,0.999,0.999,2.35605098909378e-35
"RPS28",1.68540746456864e-39,0.347801921003937,0.998,0.999,3.92851625916304e-35
"IL36G",1.90379387697113e-39,-5.26206743315222,0.016,0.188,4.43755314783201e-35
"CAPNS2",2.03675405171797e-39,1.37192774898254,0.4,0.194,4.74747001914942e-35
"HOXA9",2.50683131029686e-39,1.54022195625191,0.242,0.077,5.84317310117096e-35
"TENM2",3.10316035434326e-39,1.24319681912972,0.41,0.193,7.23315646993871e-35
"SOX7",3.2687036871474e-39,-2.80525795705255,0.101,0.302,7.61902142437189e-35
"KYNU",3.6122930668914e-39,-3.89657280681008,0.016,0.189,8.41989390961717e-35
"BAG1",8.28338154655775e-39,-0.993795925382138,0.505,0.672,1.93077340468715e-34
"GAS2",8.91309118667759e-39,3.5424056495972,0.104,0.011,2.07755242470268e-34
"PTTG1IP",8.96347428920561e-39,-1.25468708568214,0.48,0.632,2.08929622207093e-34
"ALDH1A1",9.26029819325014e-39,-3.18887557449328,0.021,0.196,2.15848290586467e-34
"HLA-DRB1",1.56526641230575e-38,-3.3847791816163,0.063,0.252,3.64847948044346e-34
"MT-ND3",3.43128896231311e-38,-0.728076999388585,0.946,0.9,7.99799144225562e-34
"IQCA1",4.04825467036401e-38,1.94133866687498,0.182,0.046,9.43607681115147e-34
"EMP1",4.10898380809475e-38,-1.69939212205383,0.496,0.652,9.57763035828806e-34
"COL27A1",6.75425941072814e-38,1.24374231297398,0.501,0.282,1.57435032604662e-33
"HINT1",9.36182386332218e-38,0.342135846117465,0.98,0.957,2.18214752430177e-33
"MT-CO1",9.9474085038449e-38,-0.599449254874365,0.964,0.931,2.31864144816121e-33
"FRZB",1.00323890253581e-37,1.39663028312494,0.289,0.11,2.33844955792071e-33
"RPL10A",1.09320661615379e-37,0.319122074327238,0.997,0.998,2.54815530159287e-33
"ITGA4",1.09559923302262e-37,2.0750136792685,0.187,0.049,2.55373225225241e-33
"YWHAZ",1.1624406349104e-37,-0.551883486671276,0.951,0.971,2.70953287591265e-33
"MTSS1",1.3212978389679e-37,0.936785989632565,0.56,0.324,3.07981313285028e-33
"TSPAN5",1.56589373419042e-37,1.74560218331938,0.222,0.069,3.64994170502444e-33
"CMTM3",1.7097313911547e-37,1.41818173172925,0.277,0.102,3.98521289964249e-33
"ID1",1.94064831391811e-37,-1.27892279732573,0.388,0.606,4.52345715491172e-33
"NDN",3.59263342529163e-37,1.78944675131971,0.197,0.054,8.37406925101225e-33
"RPSA",4.18222610747257e-37,0.370027646720893,0.997,0.988,9.74835083390781e-33
"HLA-DRB5",5.85089068988962e-37,-3.57196142581064,0.025,0.194,1.36378411090637e-32
"HAS3",6.16955167354823e-37,1.87448130029312,0.267,0.101,1.43806079958736e-32
"CCND2",9.03251843959384e-37,0.533605646579256,0.708,0.448,2.10538972308493e-32
"PTOV1",1.0121871921417e-36,1.01236832096633,0.484,0.27,2.35930712616308e-32
"KRT75",1.02866532217872e-36,2.042673119694,0.36,0.176,2.39771599946637e-32
"SERPINB13",1.25291272431804e-36,-4.97741013697252,0.011,0.17,2.92041426911292e-32
"CSTA",1.59163630396883e-36,-3.2360168330376,0.222,0.401,3.70994506092094e-32
"RPL10",1.60956075938443e-36,0.284463197067717,1,1,3.75172517404916e-32
"CSNK1A1",1.79436524367142e-36,-0.696294290429966,0.744,0.838,4.18248594647372e-32
"EWSR1",2.05319237110673e-36,-0.691303485181281,0.642,0.783,4.78578609781268e-32
"PIK3C2G",2.31141102279646e-36,1.09720227831573,0.36,0.158,5.38766795303628e-32
"SNHG12",2.5519478425595e-36,-1.09202999589249,0.47,0.648,5.94833522622194e-32
"RPL13",3.491065048049e-36,0.343665628669707,0.999,0.999,8.1373235204974e-32
"MMP28",3.83666798396183e-36,-2.52212228638565,0.021,0.188,8.94288940381663e-32
"LAMB3",4.60501876806406e-36,-1.3528011250614,0.395,0.602,1.07338382464805e-31
"MT-ND4",4.78898867700665e-36,-0.450176303838396,0.971,0.929,1.11626537072348e-31
"IMPDH2",6.1389178675848e-36,0.690701653750162,0.779,0.635,1.43092036575534e-31
"RP11-14N7.2",1.05135122661808e-35,1.19618928606519,0.352,0.157,2.45059457412408e-31
"SLC10A6",1.25042782765231e-35,-4.50416360683496,0.013,0.169,2.91462222347477e-31
"MYL9",1.56890041574721e-35,0.669866907196789,0.531,0.294,3.65694997906518e-31
"APOBEC3A",1.73850576922382e-35,-5.88297041232765,0.01,0.164,4.05228309748379e-31
"SERBP1",1.76714212804682e-35,-0.504382359001037,0.881,0.93,4.11903158626432e-31
"ETV4",1.92554693005043e-35,1.08249816319537,0.398,0.193,4.48825733925454e-31
"CLDN1",2.11953469351665e-35,0.482226454305531,0.921,0.695,4.94042341711797e-31
"TNFAIP3",2.60597012055613e-35,-1.09295860561769,0.528,0.72,6.07425575400429e-31
"DCXR",8.01358532129403e-35,0.937899855708727,0.584,0.384,1.86788660254042e-30
"BAZ2B",8.46489265737335e-35,1.07437226864408,0.455,0.251,1.97308182950715e-30
"EPCAM",8.55879744740565e-35,0.621134371611314,0.819,0.662,1.99497009701578e-30
"NPC1",9.09316520396773e-35,-2.50422492084639,0.074,0.258,2.11952587739284e-30
"CDK16",9.64546639439421e-35,-1.21116957476228,0.349,0.537,2.24826176186935e-30
"CRABP1",1.0112678088184e-34,0.606961255125401,0.299,0.117,2.3571641355748e-30
"PISD",1.14446650658867e-34,-1.61892441100779,0.148,0.355,2.66763698020753e-30
"LRRCC1",1.45608866366887e-34,1.25318319566846,0.368,0.176,3.39399706614576e-30
"NFIB",1.60164450136657e-34,0.555395632672821,0.771,0.544,3.73327316823533e-30
"NCK1",1.86197438265198e-34,-1.63982617085442,0.24,0.428,4.3400760885235e-30
